country,quarter,gdp,private_consumption,government_consumption,capital_formation,exports,imports,population,host,rank1,rank2,rank3,rank4,host_won,host_top4
MEX,2004-Q3,2061604.4,1394818.4,225106.2,432211.3,510510.6,583776.8,104970581,0,0,0,0,0,0,0
MEX,2004-Q4,2083606.4,1409445.1,227010.2,443747.7,513429.2,598983.5,104970581,0,0,0,0,0,0,0
MEX,2005-Q1,2088221,1407854,228177.7,450983.7,523230.4,601621.7,106370948,0,0,0,0,0,0,0
MEX,2005-Q2,2088683.4,1409785.8,229318.5,450600.6,527908.6,607534.6,106370948,0,0,0,0,0,0,0
MEX,2005-Q3,2109865.7,1429721.3,233300.6,452596.9,530928.5,613833.3,106370948,0,0,0,0,0,0,0
MEX,2005-Q4,2148960.4,1445816.9,236446,474471.3,564746.4,652874.6,106370948,0,0,0,0,0,0,0
MEX,2006-Q1,2191525.2,1471661,238972.6,487337.4,583184.2,666262.8,107885646,0,0,0,0,0,0,0
MEX,2006-Q2,2209948.4,1487408.1,238977.3,501213.6,594013.3,672083.9,107885646,0,0,0,0,0,0,0
MEX,2006-Q3,2215585.5,1494488.4,236908.6,506575.2,581444.3,668914.8,107885646,0,0,0,0,0,0,0
MEX,2006-Q4,2223555,1497070.3,235605,508889.6,575801.6,663811.3,107885646,0,0,0,0,0,0,0
MEX,2007-Q1,2239557.3,1501740.2,238107.3,510118,579429.8,683211.2,109538665,0,0,0,0,0,0,0
MEX,2007-Q2,2253682.1,1508477.5,241622.3,521068.9,591199.1,701644,109538665,0,0,0,0,0,0,0
MEX,2007-Q3,2261890.5,1499671.6,243563.4,548785.2,618883.6,717557.6,109538665,0,0,0,0,0,0,0
MEX,2007-Q4,2267601.7,1511363.3,244832.4,562526.8,602937.9,719665.7,109538665,0,0,0,0,0,0,0
MEX,2008-Q1,2267069,1522930.6,243597.2,573123.9,597289.9,728467.4,111275915,0,0,0,0,0,0,0
MEX,2008-Q2,2283822.9,1542140.4,248876.9,583083.1,583242.9,741446,111275915,0,0,0,0,0,0,0
MEX,2008-Q3,2285739.8,1532735.7,249742.1,576083.1,573537.4,762968.3,111275915,0,0,0,0,0,0,0
MEX,2008-Q4,2249581.8,1473136.9,252550.9,553487.9,582155,685953.1,111275915,0,0,0,0,0,0,0
MEX,2009-Q1,2111015.4,1402272.1,253139.2,497991.9,533009,585791.1,113030218,0,0,0,0,0,0,0
MEX,2009-Q2,2075225.7,1383210.6,255801.4,497396.8,484996.2,567012.7,113030218,0,0,0,0,0,0,0
MEX,2009-Q3,2150747.1,1414968.5,257146.7,504849.6,521395.9,629078.6,113030218,0,0,0,0,0,0,0
MEX,2009-Q4,2197626.4,1444313.5,257694.1,510235.4,565331.4,666922.4,113030218,0,0,0,0,0,0,0
MEX,2010-Q1,2206985.5,1448599.9,257687.4,522136.9,602341.9,693827.4,114756059,0,0,0,0,0,0,0
MEX,2010-Q2,2230745.7,1475928.8,261082.7,532041.2,637599.3,713341.2,114756059,0,0,0,0,0,0,0
MEX,2010-Q3,2252044.5,1480173.8,263124.6,529938.6,676249,723405.3,114756059,0,0,0,0,0,0,0
MEX,2010-Q4,2270588.7,1503062.5,262650.3,550368.6,672984.6,739794.3,114756059,0,0,0,0,0,0,0
MEX,2011-Q1,2286543.9,1533295,264844.3,552462.8,689410,752825.9,116446180,0,0,0,0,0,0,0
MEX,2011-Q2,2293336.3,1537669.1,266855.6,572601.1,682874.6,756675.5,116446180,0,0,0,0,0,0,0
MEX,2011-Q3,2336452.7,1555154,271714.8,590526.2,709254.6,770229.2,116446180,0,0,0,0,0,0,0
MEX,2011-Q4,2353342.8,1558126.1,274081.7,603849.3,747447,770751.2,116446180,0,0,0,0,0,0,0
MEX,2012-Q1,2375763.8,1550869.6,277304.5,600603.7,753651.5,788482.7,118060514,0,0,0,0,0,0,0
MEX,2012-Q2,2390327.6,1568968,278971.4,604221.9,784780.2,793289.9,118060514,0,0,0,0,0,0,0
MEX,2012-Q3,2396564.1,1586475.1,276710.8,609308.7,756338.9,798586.9,118060514,0,0,0,0,0,0,0
MEX,2012-Q4,2415192.3,1601288.5,277265.7,597207.3,753077.9,825590.4,118060514,0,0,0,0,0,0,0
MEX,2013-Q1,2417320.2,1614170.4,275969.6,594033.8,759191.7,830353.4,119597654,0,0,0,0,0,0,0
MEX,2013-Q2,2407401.4,1616801.3,276515.8,577387.2,769275.6,836096.2,119597654,0,0,0,0,0,0,0
MEX,2013-Q3,2422554.8,1622480.2,281912,573019.8,805428,836251.3,119597654,0,0,0,0,0,0,0
MEX,2013-Q4,2434462.3,1628867.7,284521.5,573319,803412.7,834366.1,119597654,0,0,0,0,0,0,0
MEX,2014-Q1,2450524.2,1634501.3,283037.3,580181.8,816171.4,858553.1,121048604,0,0,0,0,0,0,0
MEX,2014-Q2,2481693,1653557.1,283373.1,591139.6,839268.2,878634.2,121048604,0,0,0,0,0,0,0
MEX,2014-Q3,2485890.4,1656557.3,289462.8,588388.5,847465.4,889072.8,121048604,0,0,0,0,0,0,0
MEX,2014-Q4,2507004.4,1667351.4,289327.5,610557.2,873555.1,908995.8,121048604,0,0,0,0,0,0,0
MEX,2015-Q1,2519241.8,1678439.9,292667.8,601371.8,888666.9,909234.8,122368490,0,0,0,0,0,0,0
MEX,2015-Q2,2541308.7,1688873.3,291516.4,619603.4,907501.1,925929.4,122368490,0,0,0,0,0,0,0
MEX,2015-Q3,2571242.8,1704682.1,290429.4,638582.4,923409.9,941484.1,122368490,0,0,0,0,0,0,0
MEX,2015-Q4,2563681.4,1717818.4,290881,619293.2,896030.3,936214.8,122368490,0,0,0,0,0,0,0
MEX,2016-Q1,2560803.5,1719016.8,292476.7,622260.3,892272.5,922673,123587407,0,0,0,0,0,0,0
MEX,2016-Q2,2572269.8,1714693.6,295241.6,619903.6,908402.6,943241.1,123587407,0,0,0,0,0,0,0
MEX,2016-Q3,2594748.7,1728338,299304,617082.1,946135.9,956343.7,123587407,0,0,0,0,0,0,0
MEX,2016-Q4,2623726,1747165.3,300230.3,633774.8,966666.9,966237.9,123587407,0,0,0,0,0,0,0
MEX,2017-Q1,2638987.1,1754650.8,296665.3,622081.9,978468.5,997679.9,124777172,0,0,0,0,0,0,0
MEX,2017-Q2,2641900.2,1759900.2,295857.5,614798.6,944566.9,999956.9,124777172,0,0,0,0,0,0,0
MEX,2017-Q3,2626278.3,1761641.8,297067.2,620972.9,931490.4,1003643.5,124777172,0,0,0,0,0,0,0
MEX,2017-Q4,2662938.1,1765447.1,301926.4,623616.8,989833.5,1019766.7,124777172,0,0,0,0,0,0,0
MEX,2018-Q1,2696240.5,1791276.5,307810.4,636306.7,1007917.1,1056494.6,125995825,0,0,0,0,0,0,0
MEX,2018-Q2,2687969,1780645.2,308655.9,629408.8,1024282.4,1049780.2,125995825,0,0,0,0,0,0,0
MEX,2018-Q3,2698986.6,1785919.2,306570.2,622613.7,1029276.5,1057326.8,125995825,0,0,0,0,0,0,0
MEX,2018-Q4,2693897.4,1786249.1,305046.6,609760.7,1033160.6,1080515.6,125995825,0,0,0,0,0,0,0
MEX,2019-Q1,2694238.4,1794287.4,303862.4,612616.7,1034532.8,1057588.4,127215666,0,0,0,0,0,0,0
MEX,2019-Q2,2686550.8,1794184.8,300991.9,600487.2,1059230.1,1050591.8,127215666,0,0,0,0,0,0,0
MEX,2019-Q3,2687148.1,1804432.4,299565.5,590080.4,1057183.7,1055014.8,127215666,0,0,0,0,0,0,0
MEX,2019-Q4,2667228.1,1813938,302079.8,584206,996074.8,1037662.6,127215666,0,0,0,0,0,0,0
MEX,2020-Q1,2635347.4,1770371.6,301730.8,560661,1046943.1,1012553.2,128209170,0,0,0,0,0,0,0
MEX,2020-Q2,2136626.5,1421639.1,299390.4,405618.9,739402.7,760363.4,128209170,0,0,0,0,0,0,0
MEX,2020-Q3,2469114.5,1600407.2,298602.3,485681.5,1026269.8,893466.1,128209170,0,0,0,0,0,0,0
MEX,2020-Q4,2575250.4,1692569.1,297928.4,523191.2,1034429.3,1016505.4,128209170,0,0,0,0,0,0,0
MEX,2021-Q1,2594400.2,1723396.8,297617.8,535679.4,1002727.3,1044670.1,128982939,0,0,0,0,0,0,0
MEX,2021-Q2,2617721.1,1755663.9,300272,541027.5,1020308.5,1053359.3,128982939,0,0,0,0,0,0,0
MEX,2021-Q3,2595183.9,1767567.8,295483.4,550484,1028302.6,1075899.5,128982939,0,0,0,0,0,0,0
MEX,2021-Q4,2625478.4,1795291.2,298742,554239.2,1075493.9,1107312,128982939,0,0,0,0,0,0,0
MEX,2022-Q1,2663168.9,1822541.8,301963.1,574778.2,1109594.5,1120764.7,129960600,0,0,0,0,0,0,0
MEX,2022-Q2,2693689.8,1840263.3,304794.7,583318.5,1140837.4,1155240.6,129960600,0,0,0,0,0,0,0
MEX,2022-Q3,2714362.2,1847107.4,305549.2,580224.3,1167672.4,1190133,129960600,0,0,0,0,0,0,0
MEX,2022-Q4,2748527,1871880.4,303814.6,604455.8,1104101.1,1182209.4,129960600,0,0,0,0,0,0,0
MEX,2023-Q1,2763499.7,1886681.9,308012.3,636894.9,1097822.3,1224396.2,131135337,0,0,0,0,0,0,0
MEX,2023-Q2,2783287.6,1909779,310217.1,659005.4,1066178.7,1221907.5,131135337,0,0,0,0,0,0,0
MEX,2023-Q3,2800400.1,1934480.2,312174,675935.5,1017757.6,1186808.2,131135337,0,0,0,0,0,0,0
MEX,2023-Q4,2809468.1,1958129.2,315133.4,694695,1018637,1187004.3,131135337,0,0,0,0,0,0,0
MEX,2024-Q1,2814467.5,1975824.1,318906.8,699856.3,1026003.9,1225151.3,132274416,0,0,0,0,0,0,0
MEX,2024-Q2,2810694.6,1970631.9,322562.6,691900.8,1043829.5,1231278.7,132274416,0,0,0,0,0,0,0
MEX,2024-Q3,2836251.1,1974731.7,324958.5,695336.9,1109233.7,1239434.1,132274416,0,0,0,0,0,0,0
MEX,2024-Q4,2819833,1952372.8,324950.2,675359.4,1147613.5,1253246.5,132274416,0,0,0,0,0,0,0
NLD,1960-Q1,225414.8,103547.1,67093.5,48982.9,38504.7,34522.2,11486630,0,0,0,0,0,0,0
NLD,1960-Q2,230677.7,108847.8,67921.7,50270.8,39224.6,34639.2,11486630,0,0,0,0,0,0,0
NLD,1960-Q3,226731.9,108491.1,68626.2,47881.9,37934,35505.5,11486630,0,0,0,0,0,0,0
NLD,1960-Q4,229255.2,106909.1,69231,50173,40675.5,38526.5,11486630,0,0,0,0,0,0,0
NLD,1961-Q1,230051.9,105975.4,69232.1,53877.7,39618.1,37332.6,11638709,0,0,0,0,0,0,0
NLD,1961-Q2,226847.1,104577.9,69566.3,52706,39872.7,37905.1,11638709,0,0,0,0,0,0,0
NLD,1961-Q3,227112.6,107322.6,70913.8,50605.1,40524,38429.2,11638709,0,0,0,0,0,0,0
NLD,1961-Q4,230758.2,109388.9,70874.5,52029.5,39989.3,38685,11638709,0,0,0,0,0,0,0
NLD,1962-Q1,237037,114210.9,70648.4,51894.1,42162.8,40814,11805690,0,0,0,0,0,0,0
NLD,1962-Q2,241986.2,118567.2,72641.6,55445.4,40317.8,39042,11805690,0,0,0,0,0,0,0
NLD,1962-Q3,249602.9,121291.7,72782.4,54259,43436.2,40993.8,11805690,0,0,0,0,0,0,0
NLD,1962-Q4,248749.4,123591.1,73862.6,54713.8,44076.1,41329.6,11805690,0,0,0,0,0,0,0
NLD,1963-Q1,233145.7,124351.5,74322.2,40608,41750.4,42111.4,11965967,0,0,0,0,0,0,0
NLD,1963-Q2,253989.8,126501,75448.5,56566.7,45278.6,43651.8,11965967,0,0,0,0,0,0,0
NLD,1963-Q3,260092,128931.8,76545.4,59593.1,46669.6,45929.4,11965967,0,0,0,0,0,0,0
NLD,1963-Q4,265568.9,131527.7,77317,61995.5,46456.4,46408.7,11965967,0,0,0,0,0,0,0
NLD,1964-Q1,269120.5,132699.4,77499.2,65052.2,48065.6,49885.9,12127116,0,0,0,0,0,0,0
NLD,1964-Q2,271446.6,132208.5,77392.4,65144.9,50097.9,52140,12127116,0,0,0,0,0,0,0
NLD,1964-Q3,276575.5,137027.9,76900.6,64903.4,50817.2,51069.4,12127116,0,0,0,0,0,0,0
NLD,1964-Q4,279479,139529.3,77063.8,65557.2,51544.2,51467.1,12127116,0,0,0,0,0,0,0
NLD,1965-Q1,287549.1,140577.1,77073.9,68610.4,53636.1,51344.4,12294732,0,0,0,0,0,0,0
NLD,1965-Q2,284610.2,142947,77970.6,66709.4,53477.6,53573,12294732,0,0,0,0,0,0,0
NLD,1965-Q3,287171.4,146122.9,77490,68047.5,53396.9,54783.6,12294732,0,0,0,0,0,0,0
NLD,1965-Q4,294847.5,152320.6,81103.9,71143.7,55172.5,57380.3,12294732,0,0,0,0,0,0,0
NLD,1966-Q1,286824.3,144914.6,80428.6,71516.7,53605.8,57990.4,12456254,0,0,0,0,0,0,0
NLD,1966-Q2,295290.8,150176,79585.2,74213.6,55358.9,56563.8,12456254,0,0,0,0,0,0,0
NLD,1966-Q3,301349.2,151844.8,79557.7,75199.1,58813.3,58858.7,12456254,0,0,0,0,0,0,0
NLD,1966-Q4,302339.1,153529,79498,75624.8,59172.4,58957.9,12456254,0,0,0,0,0,0,0
NLD,1967-Q1,306463.4,155704.5,80750,78164,57999,59271.7,12598202,0,0,0,0,0,0,0
NLD,1967-Q2,309597.2,156213.6,81483.6,79490.6,60723.1,61892.5,12598202,0,0,0,0,0,0,0
NLD,1967-Q3,314744.5,159337.6,81754.7,80649.1,61109.3,61920.3,12598202,0,0,0,0,0,0,0
NLD,1967-Q4,317616,161874.2,82691.2,83338.6,62143,64029,12598202,0,0,0,0,0,0,0
NLD,1968-Q1,328115.9,165256.2,83242.7,87144.2,64096.4,65805.4,12729717,0,0,0,0,0,0,0
NLD,1968-Q2,328478.2,166257,84466.6,86619.9,65984.6,66707.7,12729717,0,0,0,0,0,0,0
NLD,1968-Q3,330438,167997.2,84106.1,89301.7,69646.2,72273.6,12729717,0,0,0,0,0,0,0
NLD,1968-Q4,341489.4,175337.7,82041.6,94472.8,73178.2,74503.6,12729717,0,0,0,0,0,0,0
NLD,1969-Q1,342737.3,176806.2,86408.6,83343.4,74788,75657.8,12877984,0,0,0,0,0,0,0
NLD,1969-Q2,348103.9,180356.1,85612.8,88146.8,77742.8,79806.9,12877984,0,0,0,0,0,0,0
NLD,1969-Q3,356200.2,183266.8,87435.8,89883.7,79279.1,81309.2,12877984,0,0,0,0,0,0,0
NLD,1969-Q4,366895.8,187713.3,89403.6,88142.1,81881.2,82000.5,12877984,0,0,0,0,0,0,0
NLD,1970-Q1,361421.2,191654.6,90199.5,86928.9,83006.3,84993.3,13038523,0,0,0,0,0,0,0
NLD,1970-Q2,371285.6,193480.4,92719,93950.6,85891,91361.6,13038523,0,0,0,0,0,0,0
NLD,1970-Q3,376966.6,195810.1,90154.8,96888.1,89022,92586.3,13038523,0,0,0,0,0,0,0
NLD,1970-Q4,384789.8,201032.6,96855.4,98094.4,92980.6,96633.6,13038523,0,0,0,0,0,0,0
NLD,1971-Q1,386669,196838.9,94155.1,99456.5,96188.4,97031.1,13194497,0,0,0,0,0,0,0
NLD,1971-Q2,389987.6,201113.6,96329.4,95885.2,94802.8,94868.8,13194497,0,0,0,0,0,0,0
NLD,1971-Q3,392617.3,203942,98159.3,94201.5,98975.7,98638.2,13194497,0,0,0,0,0,0,0
NLD,1971-Q4,388274.1,205902.6,97466.3,92041.5,98305.1,97398.2,13194497,0,0,0,0,0,0,0
NLD,1972-Q1,399343.6,208382.7,97785.4,91817.8,100968.4,98632.2,13328595,0,0,0,0,0,0,0
NLD,1972-Q2,401181.5,207236.5,97825.2,92962.9,106717.2,100379.5,13328595,0,0,0,0,0,0,0
NLD,1972-Q3,401791.3,209175.6,96308.9,91599.8,107049.2,100663.9,13328595,0,0,0,0,0,0,0
NLD,1972-Q4,406787.2,211286,97234.5,96458.2,112184.6,106834.3,13328595,0,0,0,0,0,0,0
NLD,1973-Q1,419637.2,214098.1,98263.9,99366.9,118700.5,113139.3,13439325,0,0,0,0,0,0,0
NLD,1973-Q2,418257.4,216417.6,97905.2,95637.6,120622.1,113206.8,13439325,0,0,0,0,0,0,0
NLD,1973-Q3,415222,215716.4,97818.4,98126.1,115071.9,114108.1,13439325,0,0,0,0,0,0,0
NLD,1973-Q4,431428.6,223274.8,98290.8,95310.5,124185.6,110778.8,13439325,0,0,0,0,0,0,0
NLD,1974-Q1,433909.3,219911.8,99880.9,96164.3,124382.4,112397.6,13545054,0,0,0,0,0,0,0
NLD,1974-Q2,438885.6,225124,98183.7,93682.1,122732,112473.8,13545054,0,0,1,0,0,0,0
NLD,1974-Q3,442343.9,228713,100580.8,93107.2,124557.3,112922.6,13545054,0,0,0,0,0,0,0
NLD,1974-Q4,436215.7,227952.2,102284.2,89939,119300.4,109620.5,13545054,0,0,0,0,0,0,0
NLD,1975-Q1,427650.6,230105,102599.5,87729.2,114050.6,106318.4,13666329,0,0,0,0,0,0,0
NLD,1975-Q2,433513.7,229311.9,104487.1,88236,117738,105004.8,13666329,0,0,0,0,0,0,0
NLD,1975-Q3,435984.1,232220.1,106319.1,87311.6,118583.5,106464.9,13666329,0,0,0,0,0,0,0
NLD,1975-Q4,452609.9,239793.9,103945.7,93365.6,125199.8,111449.9,13666329,0,0,0,0,0,0,0
NLD,1976-Q1,453464.6,241620.3,107605.6,83890.6,129217.8,114022.1,13774037,0,0,0,0,0,0,0
NLD,1976-Q2,453915.9,244984.1,108160,86712.4,127200,117131.7,13774037,0,0,0,0,0,0,0
NLD,1976-Q3,469952.7,247683.7,108114.6,86144.6,132409.5,119719,13774037,0,0,0,0,0,0,0
NLD,1976-Q4,461997.1,246532,110613.7,92120.6,133729.8,121805.3,13774037,0,0,0,0,0,0,0
NLD,1977-Q1,467605,255188.3,100213.3,98379.6,124517.1,118287,13856188,0,0,0,0,0,0,0
NLD,1977-Q2,467669,263883.5,103827.8,93403,121007.6,118840.4,13856188,0,0,0,0,0,0,0
NLD,1977-Q3,471528.9,261839.2,104576.3,94522.8,125030,118387.6,13856188,0,0,0,0,0,0,0
NLD,1977-Q4,476230.3,265746.1,108218.3,103381.2,128019.7,121808.4,13856188,0,0,0,0,0,0,0
NLD,1978-Q1,477437.6,269971.1,105525.6,101415.4,124557.6,123996.7,13941702,0,0,0,0,0,0,0
NLD,1978-Q2,478315.7,272751.4,107278.1,101606.2,126764.4,125851.7,13941702,0,0,1,0,0,0,0
NLD,1978-Q3,482788.4,278393.8,108683.8,96430.5,131043.2,128385.8,13941702,0,0,0,0,0,0,0
NLD,1978-Q4,491267.4,273769,108775.1,100270.8,134093.7,130108.8,13941702,0,0,0,0,0,0,0
NLD,1979-Q1,467165.9,274668.5,109523.5,78108.2,134012.8,131215.5,14038270,0,0,0,0,0,0,0
NLD,1979-Q2,494377.3,275886.1,110865.3,110414.8,141645.8,134095.5,14038270,0,0,0,0,0,0,0
NLD,1979-Q3,498035.9,278166.6,111988,103837.3,138284.8,134347,14038270,0,0,0,0,0,0,0
NLD,1979-Q4,505700.8,280147.4,112334.9,102228.2,140896.6,137503.7,14038270,0,0,0,0,0,0,0
NLD,1980-Q1,505408.1,277230.8,113165.5,102344.4,147780.5,139899.5,14149799,0,0,0,0,0,0,0
NLD,1980-Q2,496051.1,277912.2,113156.4,97915.2,136577.3,134164.7,14149799,0,0,0,0,0,0,0
NLD,1980-Q3,492721.7,276013.3,113786.2,96928.1,141780.7,134573.4,14149799,0,0,0,0,0,0,0
NLD,1980-Q4,504155,276785.6,114899.8,98155.7,140093.5,129329,14149799,0,0,0,0,0,0,0
NLD,1981-Q1,499298.2,270416.3,116789.2,95435.1,142158.7,124908.5,14247217,0,0,0,0,0,0,0
NLD,1981-Q2,499170.1,267145.4,117327.7,89471.5,141726.7,126612.6,14247217,0,0,0,0,0,0,0
NLD,1981-Q3,494605.9,265909.7,117382.5,87895.5,145877.3,128367,14247217,0,0,0,0,0,0,0
NLD,1981-Q4,494999.2,263810.8,118167.5,86742.6,144514,125474.4,14247217,0,0,0,0,0,0,0
NLD,1982-Q1,499645.7,266536.6,119509.3,87953.6,144784,126530.8,14312689,0,0,0,0,0,0,0
NLD,1982-Q2,487489.8,263656.4,119774,87140.8,143414,126920.7,14312689,0,0,0,0,0,0,0
NLD,1982-Q3,492895.5,262593.3,120495.1,85125.2,140417.5,123927.5,14312689,0,0,0,0,0,0,0
NLD,1982-Q4,482541.5,264783,121499.1,86286.4,143117,128197.2,14312689,0,0,0,0,0,0,0
NLD,1983-Q1,486556.9,266827.4,120768.9,86510.4,141996.7,127021.3,14367066,0,0,0,0,0,0,0
NLD,1983-Q2,499773.8,267063.6,121681.7,90101.9,148543.1,130310,14367066,0,0,0,0,0,0,0
NLD,1983-Q3,507146,267890.4,123662.4,91968.1,148192.2,132957.3,14367066,0,0,0,0,0,0,0
NLD,1983-Q4,503587.9,266436.7,125177.6,87663.3,151235.9,135089,14367066,0,0,0,0,0,0,0
NLD,1984-Q1,512030.3,271879.2,121097.5,95028.7,156155.9,137987.9,14424211,0,0,0,0,0,0,0
NLD,1984-Q2,511728.5,270988.7,122904.8,93021.5,158160.3,136931.5,14424211,0,0,0,0,0,0,0
NLD,1984-Q3,517326.2,271488.5,123224.3,93651.8,159530.3,137554,14424211,0,0,0,0,0,0,0
NLD,1984-Q4,518277.5,272378.9,124867.2,93510.8,161831.7,140786.1,14424211,0,0,0,0,0,0,0
NLD,1985-Q1,520189.1,273523.7,126519.4,97475.6,167959.7,147281.8,14491629,0,0,0,0,0,0,0
NLD,1985-Q2,530451.7,274741.2,129631.9,99880.9,166589.7,145080.9,14491629,0,0,0,0,0,0,0
NLD,1985-Q3,525283.8,276322.2,129221.2,101075.3,166947.3,148583.5,14491629,0,0,0,0,0,0,0
NLD,1985-Q4,538134.9,282037.3,131238.4,102087.2,166832.6,148049,14491629,0,0,0,0,0,0,0
NLD,1986-Q1,539086.2,278684.5,133109.6,94854.5,165908,149715.3,14572280,0,0,0,0,0,0,0
NLD,1986-Q2,548424.9,282673.3,134268.8,107130.2,176247.3,152595.3,14572280,0,0,0,0,0,0,0
NLD,1986-Q3,549815.2,286189.5,135355,111750.2,170895.4,155060.3,14572280,0,0,0,0,0,0,0
NLD,1986-Q4,542808.8,284808.5,135802.3,112679.2,173365.5,156638.6,14572280,0,0,0,0,0,0,0
NLD,1987-Q1,544107.7,285717.1,138951.3,102103.8,173999.9,155469,14665037,0,0,0,0,0,0,0
NLD,1987-Q2,553044,288815.4,139873.2,108001.1,174074.2,152828,14665037,0,0,0,0,0,0,0
NLD,1987-Q3,559382.6,289151.6,142520.3,111791.7,179858,162203.7,14665037,0,0,0,0,0,0,0
NLD,1987-Q4,563937.6,292713.3,143195.7,109270.2,182436.1,166335,14665037,0,0,0,0,0,0,0
NLD,1988-Q1,564678.1,290120.8,142510.5,111595.7,183466.1,162356.5,14760092,0,0,0,0,0,0,0
NLD,1988-Q2,568980.2,289273.3,143884.3,112358.3,189755.7,167263.2,14760092,0,0,0,0,0,0,0
NLD,1988-Q3,573825.6,292006,142677.8,114846.4,196245.8,172814.8,14760092,0,0,0,0,0,0,0
NLD,1988-Q4,579164.1,293856,145490.1,115051.5,198475.4,175324.7,14760092,0,0,0,0,0,0,0
NLD,1989-Q1,587954.2,296089.2,143965.1,114920.8,203850.4,177175.3,14848906,0,0,0,0,0,0,0
NLD,1989-Q2,595279,299183.4,145372,116932.2,207324.9,180505.8,14848906,0,0,0,0,0,0,0
NLD,1989-Q3,600503.6,302535.8,146496.6,118917.3,208845.1,184188.2,14848906,0,0,0,0,0,0,0
NLD,1989-Q4,605339.3,304225.3,147303.8,117962.4,214061.4,188757.6,14848906,0,0,0,0,0,0,0
NLD,1990-Q1,612926.9,307281.6,147890.1,120971.2,215181.2,186093.6,14951510,0,0,0,0,0,0,0
NLD,1990-Q2,618056.5,312585.1,148682.7,119552.9,218628,191593.6,14951510,0,0,0,0,0,0,0
NLD,1990-Q3,626476.5,313280.8,149193.1,119860.7,225444.7,191498.3,14951510,0,0,0,0,0,0,0
NLD,1990-Q4,631442.8,317434.8,150391.3,121862.1,222024.6,190482.3,14951510,0,0,0,0,0,0,0
NLD,1991-Q1,628877.1,320401,152092.5,114074.2,229668.6,197607.6,15069799,0,0,0,0,0,0,0
NLD,1991-Q2,636247.6,319923.6,152183.2,125424.8,233222.1,201266.4,15069799,0,0,0,0,0,0,0
NLD,1991-Q3,638849,320015.3,153042.9,124304.8,237726.2,203314.5,15069799,0,0,0,0,0,0,0
NLD,1991-Q4,645936,324114.2,154255.5,124535,238890.6,205613.2,15069799,0,0,0,0,0,0,0
NLD,1992-Q1,650507.3,323376.6,156344.3,126061.3,242830.3,207397.8,15184163,0,0,0,0,0,0,0
NLD,1992-Q2,644529.3,319777,155445.2,121967.2,242095.4,206109.1,15184163,0,0,0,0,0,0,0
NLD,1992-Q3,646490.1,322659.3,157439.5,122515.5,240584.3,206699,15184163,0,0,0,0,0,0,0
NLD,1992-Q4,648925.4,327825,157916.6,126497.2,241657,210619.9,15184163,0,0,0,0,0,0,0
NLD,1993-Q1,652922.2,319801.3,158863,121480.3,238714.3,203487.3,15290368,0,0,0,0,0,0,0
NLD,1993-Q2,654553.9,327778.2,159505.5,120229.7,247684,205072.6,15290368,0,0,0,0,0,0,0
NLD,1993-Q3,659903.3,328484.5,160627,128183.7,255450.7,211072,15290368,0,0,0,0,0,0,0
NLD,1993-Q4,655809.3,328065.6,161794.3,119005.9,263700.1,214480.4,15290368,0,0,0,0,0,0,0
NLD,1994-Q1,665623.7,329404.5,162526.2,121445.6,268119.5,219755.3,15382834,0,0,0,0,0,0,0
NLD,1994-Q2,673280.9,332468.3,163286,122425.7,271782.9,224562.4,15382834,0,0,0,0,0,0,0
NLD,1994-Q3,678385.5,333603,163664,126817.8,274513.3,228719.2,15382834,0,0,0,0,0,0,0
NLD,1994-Q4,684809.1,334098.2,164434,128171.8,278297.7,236422.5,15382834,0,0,0,0,0,0,0
NLD,1995-Q1,689467.9,337081.1,166254.4,130799.7,288954.8,243935.8,15459004,0,0,0,0,0,0,0
NLD,1995-Q2,694877.1,339916.2,167728.8,133410,304813.6,253316.5,15459004,0,0,0,0,0,0,0
NLD,1995-Q3,700336.8,343931.2,168143.7,129116,296193.9,248193.8,15459004,0,0,0,0,0,0,0
NLD,1995-Q4,705325.8,344079.7,168180.6,134922.8,303389.8,256402.7,15459004,0,0,0,0,0,0,0
NLD,1996-Q1,706517.4,350644,164870.4,130447.6,309006.1,258285.5,15530500,0,0,0,0,0,0,0
NLD,1996-Q2,716684.4,353112.6,165881.8,143895.9,304186.3,257899.1,15530500,0,0,0,0,0,0,0
NLD,1996-Q3,727106.5,357634.9,166758.4,145805.3,313575.1,263820.3,15530500,0,0,0,0,0,0,0
NLD,1996-Q4,731489.8,362310.8,167982.5,153159,318793.3,274846.4,15530500,0,0,0,0,0,0,0
NLD,1997-Q1,737528.6,366049.5,169497,148261.7,330247.8,280888.3,15610650,0,0,0,0,0,0,0
NLD,1997-Q2,746805.5,368927.8,170197.2,154273.7,338785.9,292513.3,15610650,0,0,0,0,0,0,0
NLD,1997-Q3,757946,372943.1,171550.9,152539.8,348612.4,297087,15610650,0,0,0,0,0,0,0
NLD,1997-Q4,766592.9,377250.3,173060.3,153386.1,353368.3,302940.5,15610650,0,0,0,0,0,0,0
NLD,1998-Q1,777322.2,382607.4,175420.2,161823.5,353033.9,313193.9,15707205,0,0,0,0,0,0,0
NLD,1998-Q2,782918.5,389557.2,176742.8,158464,362545.7,312923.4,15707205,0,0,0,0,1,0,0
NLD,1998-Q3,789758.9,396363.7,178247,165183,366686.8,320824.8,15707205,0,0,0,0,0,0,0
