country_code,country_name,year,population_million,population,unit_measure,source
KOR,Korea,1968,30838302,30838302000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1969,31544266,31544266000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1970,32240827,32240827000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1971,32882704,32882704000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1972,33505406,33505406000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1973,34103149,34103149000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1974,34692266,34692266000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1975,35280725,35280725000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1976,35848523,35848523000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1977,36411795,36411795000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1978,36969185,36969185000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1979,37534236,37534236000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1980,38123775,38123775000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1981,38723248,38723248000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1982,39326352,39326352000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1983,39910403,39910403000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1984,40405956,40405956000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1985,40805744,40805744000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1986,41213674,41213674000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1987,41621690,41621690000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1988,42031247,42031247000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1989,42449038,42449038000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1990,42869283,42869283000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1991,43295704,43295704000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1992,43747962,43747962000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1993,44194628,44194628000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1994,44641540,44641540000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1995,45092991,45092991000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1996,45524681,45524681000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1997,45953580,45953580000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1998,46286503,46286503000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,1999,46616677,46616677000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2000,47008111,47008111000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2001,47370164,47370164000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2002,47644736,47644736000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2003,47892330,47892330000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2004,48082519,48082519000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2005,48184561,48184561000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2006,48438292,48438292000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2007,48683638,48683638000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2008,49054708,49054708000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2009,49307835,49307835000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2010,49554112,49554112000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2011,49936638,49936638000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2012,50199853,50199853000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2013,50428893,50428893000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2014,50746659,50746659000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2015,51014947,51014947000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2016,51217803,51217803000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2017,51361911,51361911000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2018,51585058,51585058000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2019,51764822,51764822000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
KOR,Korea,2020,51836239,51836239000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1970,2359164,2359164000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1971,2376389,2376389000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1972,2395674,2395674000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1973,2415819,2415819000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1974,2437186,2437186000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1975,2456130,2456130000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1976,2470989,2470989000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1977,2485073,2485073000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1978,2497921,2497921000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1979,2505953,2505953000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1980,2511701,2511701000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1981,2519421,2519421000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1982,2531080,2531080000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1983,2546011,2546011000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1984,2562047,2562047000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1985,2578873,2578873000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1986,2599892,2599892000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1987,2626583,2626583000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1988,2653434,2653434000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1989,2666955,2666955000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1990,2663146,2663146000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1991,2650581,2650581000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1992,2614338,2614338000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1993,2563289,2563289000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1994,2520742,2520742000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1995,2485054,2485054000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1996,2457226,2457226000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1997,2432851,2432851000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1998,2410027,2410027000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,1999,2390477,2390477000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2000,2367549,2367549000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2001,2337172,2337172000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2002,2310176,2310176000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2003,2287955,2287955000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2004,2263123,2263123000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2005,2238799,2238799000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2006,2218351,2218351000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2007,2200325,2200325000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2008,2177324,2177324000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2009,2141668,2141668000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2010,2097553,2097553000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2011,2059710,2059710000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2012,2034324,2034324000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2013,2012647,2012647000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2014,1993785,1993785000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2015,1977523,1977523000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2016,1959535,1959535000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2017,1942247,1942247000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2018,1927170,1927170000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2019,1913826,1913826000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2020,1900448,1900448000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2021,1884488,1884488000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LVA,Latvia,2022,1879374,1879374000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1970,3139689,3139689000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1971,3179041,3179041000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1972,3213622,3213622000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1973,3244438,3244438000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1974,3273894,3273894000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1975,3301652,3301652000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1976,3328664,3328664000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1977,3355036,3355036000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1978,3379514,3379514000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1979,3397842,3397842000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1980,3413202,3413202000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1981,3432947,3432947000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1982,3457179,3457179000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1983,3485192,3485192000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1984,3514205,3514205000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1985,3544543,3544543000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1986,3578914,3578914000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1987,3616367,3616367000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1988,3655049,3655049000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1989,3684255,3684255000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1990,3697838,3697838000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1991,3704134,3704134000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1992,3700114,3700114000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1993,3682613,3682613000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1994,3657144,3657144000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1995,3629102,3629102000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1996,3601613,3601613000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1997,3575137,3575137000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1998,3549331,3549331000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,1999,3524237,3524237000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2000,3499534,3499534000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2001,3470818,3470818000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2002,3443067,3443067000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2003,3415213,3415213000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2004,3377075,3377075000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2005,3322528,3322528000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2006,3269909,3269909000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2007,3231294,3231294000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2008,3198231,3198231000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2009,3162916,3162916000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2010,3097282,3097282000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2011,3028115,3028115000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2012,2987773,2987773000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2013,2957689,2957689000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2014,2932367,2932367000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2015,2904910,2904910000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2016,2868231,2868231000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2017,2828403,2828403000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2018,2801543,2801543000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2019,2794137,2794137000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2020,2794885,2794885000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LTU,Lithuania,2021,2808380,2808380000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1970,339174,339174000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1971,342415,342415000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1972,346600,346600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1973,350450,350450000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1974,355049,355049000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1975,358951,358951000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1976,360728,360728000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1977,361356,361356000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1978,362010,362010000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1979,362856,362856000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1980,364152,364152000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1981,365219,365219000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1982,365525,365525000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1983,365621,365621000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1984,365997,365997000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1985,366707,366707000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1986,368354,368354000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1987,370751,370751000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1988,373450,373450000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1989,377095,377095000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1990,381857,381857000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1991,386999,386999000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1992,392171,392171000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1993,397481,397481000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1994,402921,402921000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1995,408625,408625000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1996,414228,414228000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1997,419440,419440000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1998,424699,424699000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,1999,430475,430475000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2000,436303,436303000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2001,441522,441522000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2002,446166,446166000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2003,451626,451626000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2004,458098,458098000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2005,465152,465152000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2006,472641,472641000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2007,479992,479992000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2008,488647,488647000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2009,497783,497783000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2010,506953,506953000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2011,518351,518351000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2012,530952,530952000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2013,543358,543358000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2014,556322,556322000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2015,569605,569605000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2016,583459,583459000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2017,596337,596337000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2018,607950,607950000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2019,620003,620003000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2020,630413,630413000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2021,640064,640064000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
LUX,Luxembourg,2022,653108,653108000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1960,29405729,29405729000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1961,29965300,29965300000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1962,30323900,30323900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1963,30690900,30690900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1964,31161200,31161200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1965,31495900,31495900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1966,31698000,31698000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1967,31943900,31943900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1968,32304800,32304800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1969,32555100,32555100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1970,32642270,32642270000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1971,32749400,32749400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1972,33068000,33068000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1973,33362700,33362700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1974,33691008,33691008000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1975,34022130,34022130000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1976,34362133,34362133000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1977,34697576,34697576000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1978,35009862,35009862000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1979,35256645,35256645000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1980,35578019,35578019000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1981,35901961,35901961000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1982,36227381,36227381000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1983,36571418,36571418000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1984,36913515,36913515000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1985,37202981,37202981000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1986,37455681,37455681000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1987,37663756,37663756000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1988,37862063,37862063000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1989,37962808,37962808000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1990,38030500,38030500000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1991,38108500,38108500000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1992,38173500,38173500000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1993,38221000,38221000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
POL,Poland,1994,38252000,38252000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
