country,country_name,quarter,gdp,consumption,investment,exports,imports,year,qtr,gdp_yoy_pct,consumption_yoy_pct,investment_yoy_pct,exports_yoy_pct,imports_yoy_pct
SWE,Sweden,1963-Q4,166294.6,69712.15,42307.0,19135.3,24662.4,1963,4,5.5808564199753,6.580382689898268,8.005095567417975,12.209438697722419,7.05095928466013
SWE,Sweden,1964-Q1,170414.6,69862.6,43558.2,19237.1,24687.1,1964,1,9.319805524924263,3.653170940506989,7.264542629321169,19.60395424023873,17.66575948371598
SWE,Sweden,1964-Q2,171338.0,69905.95,44251.0,20333.5,26052.1,1964,2,5.864114957883082,3.4938412341219305,8.860423180718978,14.322420316989115,8.622831887925276
SWE,Sweden,1964-Q3,174757.5,69647.45,44376.7,20067.6,25410.9,1964,3,6.010909404144171,3.4717414493407928,6.720423642808693,3.5122016640273923,6.664064172469808
SWE,Sweden,1964-Q4,176627.7,72439.15,45450.0,21471.4,26356.8,1964,4,6.213731534277134,3.9118001668288827,7.4290306568652875,12.2083270186514,6.870377578824427
SWE,Sweden,1965-Q1,180108.9,72439.85,46370.2,21788.2,27757.7,1965,1,5.688655784187491,3.6890267467858395,6.45573049391388,13.261354362143996,12.438074946024447
SWE,Sweden,1965-Q2,178777.1,75135.25,46684.9,20384.6,28222.5,1965,2,4.341768901236165,7.48047912945895,5.500214684413907,0.25130941549658115,8.330998268853573
SWE,Sweden,1965-Q3,178593.0,71460.35,45668.1,21558.7,29223.0,1965,3,2.1947555898888416,2.6029667992152117,2.910085698125364,7.430385297693798,15.00182992337933
SWE,Sweden,1965-Q4,182146.0,75357.0,46083.4,21897.1,28860.2,1965,4,3.124255142313448,4.028001432926809,1.3936193619362047,1.9826373687789278,9.498118132702004
SWE,Sweden,1966-Q1,184665.8,74269.85,45977.9,21782.9,29899.4,1966,1,2.530080412461566,2.52623383400159,-0.8460174853677449,-0.024325093399180098,7.715696905723468
SWE,Sweden,1966-Q2,183447.4,75643.65,48522.4,22397.0,29664.1,1966,2,2.612359189180258,0.6766464475728595,3.935962163354745,9.87215839408182,5.107981220657276
SWE,Sweden,1966-Q3,178750.6,76195.7,49083.3,22482.7,29391.6,1966,3,0.08824533996294459,6.626541851530243,7.47830542545016,4.285972716351161,0.576942819012416
SWE,Sweden,1966-Q4,187807.9,77879.0,49651.3,23127.8,29957.0,1966,4,3.108440481811292,3.3467362023435143,7.742267280625992,5.62037895429075,3.800389463690479
SWE,Sweden,1967-Q1,189800.0,77435.35,49803.1,22965.5,30029.0,1967,1,2.78026575575987,4.262160217100219,8.319649222778768,5.429029192623558,0.43345351411734345
SWE,Sweden,1967-Q2,190437.5,78069.35,50318.1,25119.8,30365.2,1967,2,3.8104110497068966,3.206746369325142,3.700765007501694,12.156985310532665,2.3634629063413515
SWE,Sweden,1967-Q3,187395.4,77987.5,52628.6,22933.0,30909.6,1967,3,4.836235514733933,2.3515762700519804,7.2230269765887645,2.002873320375209,5.164740946392854
SWE,Sweden,1967-Q4,191764.7,80128.9,50811.7,23722.6,30534.1,1967,4,2.1068336315991143,2.8889687849099177,2.337098927923331,2.571796712181884,1.9264278799612677
SWE,Sweden,1968-Q1,188535.2,81150.75,52113.4,24911.1,32477.4,1968,1,-0.6663856691253911,4.798067032692432,4.63886786163914,8.471838192070713,8.153451663392053
SWE,Sweden,1968-Q2,198896.0,81927.4,50336.3,24399.4,31281.1,1968,2,4.4416147029865405,4.941824160185759,0.0361698871777838,-2.86785722816264,3.016281796266762
SWE,Sweden,1968-Q3,200341.2,82533.7,51982.4,26761.5,33549.8,1968,3,6.9082805661184965,5.8293957364962345,-1.2278494962814857,16.69428334714167,8.541682842870845
SWE,Sweden,1968-Q4,199255.3,84112.25,50453.0,25880.1,34622.8,1968,4,3.9061412241147453,4.971177689947082,-0.7059397737135265,9.094702941498834,13.390602637706706
SWE,Sweden,1969-Q1,198392.2,84333.4,52332.2,27550.7,35269.0,1969,1,5.228201418090617,3.9218984420969605,0.4198536268982478,10.596079659268366,8.595515650883389
SWE,Sweden,1969-Q2,203634.9,85892.85,52654.0,28071.0,37402.2,1969,2,2.3826019628348405,4.840199981935234,4.604430599785836,15.047911014205262,19.568045880739483
SWE,Sweden,1969-Q3,211452.0,86888.6,54244.9,29078.2,38430.3,1969,3,5.545938628699432,5.276511291751129,4.352434670196059,8.6568391158941,14.54703157693935
SWE,Sweden,1969-Q4,212971.4,88309.85,54456.5,28944.4,37843.2,1969,4,6.8836813876469005,4.990474039156023,7.935107922224649,11.840371559615326,9.301385214367386
SWE,Sweden,1970-Q1,215814.9,90273.1,54119.5,29130.8,40968.2,1970,1,8.781948080620094,7.043116961962892,3.4152968917798177,5.735244476546875,16.159233321046806
SWE,Sweden,1970-Q2,217476.6,90957.79999999999,55249.3,30404.8,42837.3,1970,2,6.797312248538945,5.896823775203619,4.928970258669807,8.313918278650556,14.53149814716783
SWE,Sweden,1970-Q3,223828.4,90459.75,55597.3,31152.2,38913.8,1970,3,5.853054121029833,4.1100328466565195,2.493137603719431,7.132491007008679,1.2581218465637756
SWE,Sweden,1970-Q4,224863.6,91928.29999999999,55672.1,32785.6,41660.5,1970,4,5.583942257035468,4.097447793196318,2.2322404120720174,13.270960876715353,10.08714907830206
SWE,Sweden,1971-Q1,222414.9,88962.95000000001,54604.0,32377.0,40146.9,1971,1,3.058176242696864,-1.4513182775378164,0.8952410868540817,11.14353193183848,-2.0047256164537286
SWE,Sweden,1971-Q2,219799.3,91229.15,53080.0,32063.3,40283.4,1971,2,1.068022950515135,0.29832515738068555,-3.9263845876780334,5.454730831973897,-5.961860341338044
SWE,Sweden,1971-Q3,223816.2,93139.15,54194.4,31994.7,37987.3,1971,3,-0.005450604123513614,2.9619803282675328,-2.5233239743656655,2.7044638901907447,-2.3809034327153866
SWE,Sweden,1971-Q4,221621.6,93765.6,57486.8,32926.4,40503.7,1971,4,-1.4417629176087243,1.9986228397566475,3.259621965041748,0.42945683470791973,-2.7767309561815168
SWE,Sweden,1972-Q1,222671.1,94149.79999999999,58325.9,32406.7,41477.7,1972,1,0.11519012440264209,5.8303484765286795,6.816167313749921,0.09173178490904377,3.314826300411733
SWE,Sweden,1972-Q2,223094.2,93959.3,57202.7,33106.1,41529.1,1972,2,1.499049360029825,2.9926290007086687,7.766955538809328,3.2523165114008767,3.0923407656751944
SWE,Sweden,1972-Q3,229450.0,94685.05,56577.3,34293.1,39111.6,1972,3,2.517154701044877,1.6597746490063514,4.396948762233732,7.183689798622894,2.9596733645191886
SWE,Sweden,1972-Q4,233361.2,95527.35,56398.9,37140.9,43117.8,1972,4,5.29713710215971,1.8788873531444317,-1.8924344371229584,12.79975946353078,6.45397827852765
SWE,Sweden,1973-Q1,234913.0,96524.9,59863.1,39445.0,42689.6,1973,1,5.497749820250575,2.522681938782667,2.6355358425673714,21.718656944397296,2.921810997234653
SWE,Sweden,1973-Q2,234998.4,97801.75,58651.8,37724.7,45269.8,1973,2,5.335952256938992,4.0894834252702905,2.5332720308656853,13.950903307849604,9.007418894221164
SWE,Sweden,1973-Q3,236835.0,96453.3,56616.9,37407.6,40809.2,1973,3,3.218566136413159,1.8675070668495275,0.06999273560244212,9.082001918753345,4.340400290450908
SWE,Sweden,1973-Q4,240069.0,97400.35,59451.3,41123.1,47911.4,1973,4,2.874428139725027,1.9606950260841582,5.412162293945455,10.721872652520537,11.117450333736878
SWE,Sweden,1974-Q1,238791.6,97284.65,55480.5,40115.8,48708.9,1974,1,1.6510793357540798,0.78710260254089,-7.321037500563787,1.7005957662568294,14.100155541396497
SWE,Sweden,1974-Q2,242857.4,101404.85,58594.6,40912.5,49501.4,1974,2,3.3442780887018797,3.684085407469717,-0.09752471364903315,8.450166601722486,9.347512027886129
SWE,Sweden,1974-Q3,246278.5,102413.75,55533.4,41302.8,44999.4,1974,3,3.98737517681087,6.179622677503005,-1.9137395371346733,10.412857280338761,10.267782754869014
SWE,Sweden,1974-Q4,249630.3,99633.3,57867.8,41634.7,51041.2,1974,4,3.9827299651350234,2.2925482300628186,-2.663524599125666,1.2440696348281044,6.532474525895715
SWE,Sweden,1975-Q1,251224.7,101754.3,59180.4,37531.2,47027.6,1975,1,5.206673936604145,4.594404153173204,6.668829588774439,-6.442847955169794,-3.4517305872232895
SWE,Sweden,1975-Q2,248324.5,104023.45,59477.7,37282.8,46734.6,1975,2,2.251156439952018,2.5823222459280704,1.5071354698214412,-8.8718606782768,-5.5893368672401245
